customer_id,customer_segment,predicted_discount,predicted_redemption_prob,predicted_revenue,current_redemption_rate,total_spent,avg_order_value,coupon_type
CUST_001214,VIP,5.0,0.625,11938.8,0.625,365294.3,20294.13,Exclusive VIP Offer
CUST_001215,VIP,5.0,0.429,10618.07,0.429,681022.18,26193.16,Exclusive VIP Offer
CUST_001216,Low Value,12.0,0.0,0.0,0.0,137736.17,9838.3,Premium Discount
CUST_001217,VIP,5.0,0.556,9305.85,0.556,439712.37,17588.49,Exclusive VIP Offer
CUST_001218,Low Value,12.0,0.333,4676.7,0.333,271090.21,15946.48,Premium Discount
CUST_001219,Medium Value,15.0,0.56,10254.1,0.56,1626995.13,21129.81,Premium Discount
CUST_001220,High Value,5.0,0.632,19790.03,0.632,1902081.8,33369.86,Loyalty Reward
CUST_001221,VIP,5.0,0.545,7147.89,0.545,614814.64,13973.06,Exclusive VIP Offer
CUST_001222,VIP,5.0,1.0,4008.86,1.0,8513.45,4256.73,Exclusive VIP Offer
CUST_001223,Medium Value,13.0,0.625,8832.22,0.625,441363.65,16346.8,Premium Discount
CUST_001224,Medium Value,14.0,0.625,9211.64,0.625,648606.11,17068.58,Premium Discount
CUST_001225,Low Value,13.0,-0.0,0.0,0.0,1184.46,1184.46,Premium Discount
CUST_001226,VIP,5.0,1.0,28168.63,1.0,238199.45,29774.93,Exclusive VIP Offer
CUST_001227,Medium Value,14.0,0.571,8965.99,0.571,1181236.21,18172.86,Premium Discount
CUST_001228,VIP,5.0,1.0,1959.87,1.0,8725.14,2181.28,Exclusive VIP Offer
CUST_001229,VIP,5.0,0.571,9329.69,0.571,500514.45,17259.12,Exclusive VIP Offer
CUST_001230,VIP,5.0,0.75,22702.86,0.75,540782.98,31810.76,Exclusive VIP Offer
CUST_001231,VIP,5.0,0.571,22066.16,0.571,1262193.59,40715.92,Exclusive VIP Offer
CUST_001232,Medium Value,14.0,0.75,9268.89,0.75,326859.97,13619.17,Premium Discount
CUST_001233,Low Value,20.0,0.0,0.0,0.0,657510.3,46965.02,Standard Discount
CUST_001234,Medium Value,13.0,0.667,8932.42,0.667,321121.35,15291.49,Premium Discount
CUST_001235,Medium Value,14.0,0.556,6269.03,0.556,323345.6,12933.82,Premium Discount
CUST_001236,Medium Value,14.0,0.556,9461.13,0.556,1379847.02,19164.54,Premium Discount
CUST_001237,Medium Value,14.0,0.714,3217.79,0.714,149287.55,4976.25,Premium Discount
CUST_001238,VIP,5.0,0.625,4413.58,0.625,119402.85,7462.68,Exclusive VIP Offer
CUST_001239,Low Value,16.0,-0.0,0.0,0.0,27082.37,3868.91,Standard Discount
CUST_001240,Medium Value,15.0,0.286,2599.54,0.286,304873.83,10512.89,Premium Discount
CUST_001241,Low Value,17.0,0.25,4041.23,0.25,274052.75,19575.2,Standard Discount
CUST_001242,High Value,5.0,0.678,17869.81,0.678,4713302.58,27889.36,Loyalty Reward
CUST_001243,VIP,5.0,0.625,7604.25,0.625,222777.95,13104.59,Exclusive VIP Offer
CUST_001244,Medium Value,14.0,0.429,6064.43,0.429,799887.65,16324.24,Premium Discount
CUST_001245,VIP,5.0,0.533,7391.26,0.533,554067.13,14974.79,Exclusive VIP Offer
CUST_001246,VIP,5.0,0.667,4166.65,0.667,112537.2,6619.84,Exclusive VIP Offer
CUST_001247,Low Value,12.0,0.0,0.0,0.0,16763.69,4190.92,Premium Discount
CUST_001248,Medium Value,14.0,0.529,14529.16,0.529,1330470.28,31677.86,Premium Discount
CUST_001249,Medium Value,14.0,0.667,9953.07,0.667,885596.71,17364.64,Premium Discount
CUST_001250,High Value,10.0,0.636,14036.53,0.636,1815688.53,24209.18,Loyalty Reward
CUST_001251,VIP,5.0,0.8,1643.35,0.8,9045.44,2261.36,Exclusive VIP Offer
CUST_001252,Medium Value,15.0,0.571,6269.76,0.571,303565.99,12142.64,Premium Discount
CUST_001253,High Value,11.0,0.429,12668.37,0.429,2421516.96,32286.89,Premium Discount
CUST_001254,VIP,5.0,0.667,6859.27,0.667,154400.43,11028.6,Exclusive VIP Offer
CUST_001255,VIP,5.0,0.5,6702.66,0.5,283282.39,14164.12,Exclusive VIP Offer
CUST_001256,VIP,5.0,0.5,4604.78,0.5,59261.29,9876.88,Exclusive VIP Offer
CUST_001257,High Value,5.0,0.75,20950.04,0.75,2385762.59,29453.86,Loyalty Reward
CUST_001258,High Value,5.0,0.667,21723.63,0.667,2081274.0,34687.9,Loyalty Reward
CUST_001259,VIP,5.0,0.571,19742.52,0.571,669015.68,37167.54,Exclusive VIP Offer
CUST_001260,VIP,5.0,0.571,1565.65,0.571,21226.44,3032.35,Exclusive VIP Offer
CUST_001261,Medium Value,15.0,0.429,4928.61,0.429,130294.95,13029.5,Premium Discount
CUST_001262,High Value,11.0,0.667,28220.94,0.667,5006753.42,45515.94,Premium Discount
CUST_001263,VIP,5.0,0.545,4347.73,0.545,217466.82,8364.11,Exclusive VIP Offer
CUST_001264,VIP,8.0,0.7,6064.16,0.7,329758.37,9421.67,Exclusive VIP Offer
CUST_001265,VIP,5.0,0.8,11705.99,0.8,217574.02,15541.0,Exclusive VIP Offer
CUST_001266,Medium Value,15.0,0.1,1632.88,0.1,357860.13,17040.96,Standard Discount
CUST_001267,VIP,5.0,0.909,32036.34,0.909,1030834.22,36815.51,Exclusive VIP Offer
CUST_001268,Low Value,13.0,0.0,0.0,0.0,50293.1,25146.55,Premium Discount
CUST_001269,VIP,5.0,0.667,3988.01,0.667,44456.67,6350.95,Exclusive VIP Offer
CUST_001270,VIP,5.0,0.667,19410.02,0.667,582280.35,30646.33,Exclusive VIP Offer
CUST_001271,High Value,8.0,0.514,11958.79,0.514,2175854.33,25598.29,Loyalty Reward
CUST_001272,Medium Value,13.0,0.8,25208.47,0.8,921681.63,35449.29,Premium Discount
CUST_001273,VIP,5.0,0.6,4309.33,0.6,158892.9,7566.33,Exclusive VIP Offer
CUST_001274,VIP,5.0,0.667,19793.8,0.667,626609.01,31330.45,Exclusive VIP Offer
CUST_001275,Low Value,13.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_001276,High Value,5.0,0.702,21448.81,0.702,5628405.28,31979.58,Loyalty Reward
CUST_001277,VIP,7.0,0.385,7878.17,0.385,808688.93,22463.58,Exclusive VIP Offer
CUST_001278,Low Value,12.0,-0.0,0.0,0.0,9422.88,3140.96,Premium Discount
CUST_001279,VIP,5.0,0.538,12780.54,0.538,826114.28,25033.77,Exclusive VIP Offer
CUST_001280,VIP,5.0,0.818,23525.57,0.818,1040150.75,30592.67,Exclusive VIP Offer
CUST_001281,VIP,5.0,1.0,15624.63,1.0,591357.16,16895.92,Exclusive VIP Offer
CUST_001282,VIP,5.0,0.5,9706.29,0.5,481796.94,20947.69,Exclusive VIP Offer
CUST_001283,High Value,7.0,0.611,16706.09,0.611,2053059.45,29329.42,Loyalty Reward
CUST_001284,Low Value,13.0,0.0,0.0,0.0,76780.92,76780.92,Premium Discount
CUST_001285,Low Value,12.0,0.235,2797.17,0.235,453251.91,13330.94,Premium Discount
CUST_001286,Low Value,12.0,0.25,3654.14,0.25,347196.55,16533.17,Premium Discount
CUST_001287,Low Value,16.0,-0.0,0.0,0.0,187627.21,18762.72,Standard Discount
CUST_001288,Low Value,15.0,0.0,0.0,0.0,51238.29,25619.14,Standard Discount
CUST_001289,VIP,5.0,0.5,6673.95,0.5,169028.21,14085.68,Exclusive VIP Offer
CUST_001290,VIP,5.0,1.0,14957.24,1.0,126715.83,15839.48,Exclusive VIP Offer
CUST_001291,VIP,5.0,1.0,3881.95,1.0,24748.02,4124.67,Exclusive VIP Offer
CUST_001292,VIP,5.0,0.8,30076.9,0.8,516924.64,39763.43,Exclusive VIP Offer
CUST_001293,Low Value,22.0,0.0,0.0,0.0,241140.25,30142.53,High Value Discount
CUST_001294,VIP,5.0,0.5,12474.37,0.5,291670.58,26515.51,Exclusive VIP Offer
CUST_001295,Low Value,13.0,-0.0,0.0,0.0,78031.89,13005.32,Premium Discount
CUST_001296,Medium Value,16.0,0.5,2261.81,0.5,92324.48,5129.14,Standard Discount
CUST_001297,VIP,5.0,0.632,17132.02,0.632,1613491.91,28812.36,Exclusive VIP Offer
CUST_001298,Medium Value,14.0,0.611,13007.45,0.611,1792117.09,24549.55,Premium Discount
CUST_001299,High Value,5.0,0.633,17950.85,0.633,4978651.4,30173.64,Loyalty Reward
CUST_001300,VIP,7.0,0.615,7864.04,0.615,523427.91,13774.42,Exclusive VIP Offer
CUST_001301,VIP,5.0,0.636,14274.83,0.636,1346708.73,23626.47,Exclusive VIP Offer
CUST_001302,Low Value,14.0,0.0,0.0,0.0,95877.87,23969.47,Premium Discount
CUST_001303,Low Value,12.0,0.0,0.0,0.0,203456.32,50864.08,Premium Discount
CUST_001304,VIP,5.0,0.6,6065.53,0.6,302271.94,10795.43,Exclusive VIP Offer
CUST_001305,VIP,5.0,0.8,13006.63,0.8,414201.44,17258.39,Exclusive VIP Offer
CUST_001306,VIP,5.0,0.444,6922.08,0.444,369140.61,17578.12,Exclusive VIP Offer
CUST_001307,Medium Value,15.0,0.571,15067.58,0.571,690766.68,30033.33,Standard Discount
CUST_001308,High Value,5.0,0.622,16064.62,0.622,2714496.1,27419.15,Loyalty Reward
CUST_001309,VIP,5.0,0.6,9806.88,0.6,480028.46,17143.87,Exclusive VIP Offer
CUST_001310,Medium Value,14.0,0.5,10237.97,0.5,641866.88,23772.85,Premium Discount
CUST_001311,VIP,5.0,0.6,5760.15,0.6,171329.27,10078.19,Exclusive VIP Offer
CUST_001312,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_001313,Low Value,13.0,0.333,2165.92,0.333,118447.56,7402.97,Premium Discount
CUST_001314,Low Value,14.0,0.333,3083.32,0.333,161270.17,10751.34,Premium Discount
CUST_001315,Low Value,17.0,0.125,1289.08,0.125,201394.92,11188.61,Standard Discount
CUST_001316,VIP,5.0,0.5,7430.82,0.5,550439.59,15726.85,Exclusive VIP Offer
CUST_001317,VIP,5.0,0.667,4470.18,0.667,137602.48,7242.24,Exclusive VIP Offer
CUST_001318,VIP,5.0,0.9,21207.14,0.9,565052.77,24567.51,Exclusive VIP Offer
CUST_001319,High Value,5.0,0.531,13786.68,0.531,1860812.23,27773.32,Loyalty Reward
CUST_001320,VIP,5.0,0.833,15895.28,0.833,753947.06,20376.95,Exclusive VIP Offer
CUST_001321,VIP,5.0,0.375,13124.32,0.375,882509.94,36771.25,Exclusive VIP Offer
CUST_001322,Low Value,13.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_001323,VIP,5.0,0.64,16341.41,0.64,1718286.43,27274.39,Exclusive VIP Offer
CUST_001324,VIP,5.0,0.692,12027.52,0.692,630104.23,18532.48,Exclusive VIP Offer
CUST_001325,Medium Value,16.0,0.286,3664.31,0.286,485864.57,15183.27,Standard Discount
CUST_001326,Low Value,11.0,-0.0,0.0,0.0,140593.73,35148.43,Premium Discount
CUST_001327,Low Value,11.0,0.4,2930.34,0.4,117673.61,8405.26,Premium Discount
CUST_001328,VIP,5.0,0.556,20207.19,0.556,893755.96,38858.95,Exclusive VIP Offer
CUST_001329,Low Value,14.0,0.0,0.0,0.0,324445.05,24957.31,Premium Discount
CUST_001330,Low Value,11.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_001331,Low Value,13.0,0.0,0.0,0.0,79510.42,19877.61,Premium Discount
CUST_001332,VIP,5.0,1.0,14720.38,1.0,77065.45,15413.09,Exclusive VIP Offer
CUST_001333,VIP,5.0,0.579,7941.27,0.579,478632.77,14504.02,Exclusive VIP Offer
CUST_001334,VIP,5.0,0.6,15232.04,0.6,699722.49,26912.4,Exclusive VIP Offer
CUST_001335,High Value,6.0,0.438,14575.94,0.438,2269979.27,35468.43,Loyalty Reward
CUST_001336,VIP,5.0,0.643,17187.92,0.643,1307877.27,27827.18,Exclusive VIP Offer
CUST_001337,VIP,5.0,0.6,10379.93,0.6,457375.78,18295.03,Exclusive VIP Offer
CUST_001338,VIP,5.0,0.438,4855.37,0.438,473089.16,11538.76,Exclusive VIP Offer
CUST_001339,High Value,12.0,0.588,15886.98,0.588,2159547.39,29582.84,Premium Discount
CUST_001340,Low Value,13.0,-0.0,0.0,0.0,185549.11,16868.1,Premium Discount
CUST_001341,VIP,5.0,0.7,9477.86,0.7,524011.77,14162.48,Exclusive VIP Offer
CUST_001342,VIP,5.0,0.586,16943.59,0.586,1575667.9,30301.31,Exclusive VIP Offer
CUST_001343,Low Value,22.0,-0.0,0.0,0.0,113159.66,8082.83,High Value Discount
CUST_001344,Medium Value,12.0,1.0,7016.02,1.0,93756.38,7813.03,Premium Discount
CUST_001345,VIP,5.0,0.5,11964.49,0.5,570608.32,24809.06,Exclusive VIP Offer
CUST_001346,VIP,5.0,0.8,14093.19,0.8,617445.41,18710.47,Exclusive VIP Offer
CUST_001347,VIP,5.0,0.75,6034.12,0.75,85425.12,8542.51,Exclusive VIP Offer
CUST_001348,VIP,5.0,0.5,4671.68,0.5,69442.35,9920.34,Exclusive VIP Offer
CUST_001349,VIP,5.0,0.5,9165.09,0.5,291605.33,19440.36,Exclusive VIP Offer
CUST_001350,Medium Value,13.0,0.667,10923.95,0.667,690334.7,18657.69,Premium Discount
CUST_001351,VIP,5.0,0.5,6965.75,0.5,459285.54,14815.66,Exclusive VIP Offer
CUST_001352,Medium Value,14.0,0.565,10470.12,0.565,1394095.67,20807.4,Premium Discount
CUST_001353,VIP,5.0,0.273,7289.9,0.273,1315391.99,28595.48,Exclusive VIP Offer
CUST_001354,High Value,8.0,0.259,8914.52,0.259,3000788.24,37046.77,Loyalty Reward
CUST_001355,VIP,5.0,0.5,10930.95,0.5,462387.38,23119.37,Exclusive VIP Offer
CUST_001356,Low Value,11.0,-0.0,0.0,0.0,3352.37,1117.46,Premium Discount
CUST_001357,Medium Value,12.0,0.75,9939.89,0.75,558597.7,14699.94,Premium Discount
CUST_001358,Medium Value,14.0,0.4,5288.63,0.4,463868.8,15462.29,Premium Discount
CUST_001359,VIP,5.0,0.5,5707.68,0.5,84709.03,12101.29,Exclusive VIP Offer
CUST_001360,High Value,5.0,0.684,16343.3,0.684,2040920.82,25196.55,Loyalty Reward
CUST_001361,VIP,5.0,0.6,18315.68,0.6,1054000.59,31939.41,Exclusive VIP Offer
CUST_001362,Medium Value,15.0,0.4,12301.79,0.4,531011.39,35400.76,Premium Discount
CUST_001363,VIP,5.0,0.5,7853.79,0.5,252698.62,16846.57,Exclusive VIP Offer
CUST_001364,VIP,5.0,1.0,5811.42,1.0,49997.62,6249.7,Exclusive VIP Offer
CUST_001365,VIP,5.0,1.0,22442.36,1.0,977418.28,23839.47,Exclusive VIP Offer
CUST_001366,Low Value,13.0,0.0,0.0,0.0,143190.12,20455.73,Premium Discount
CUST_001367,VIP,5.0,0.462,8399.06,0.462,1060826.76,19287.76,Exclusive VIP Offer
CUST_001368,Low Value,15.0,0.0,0.0,0.0,9269.17,2317.29,Standard Discount
CUST_001369,VIP,5.0,0.857,14558.43,0.857,356784.02,17839.2,Exclusive VIP Offer
CUST_001370,Medium Value,14.0,0.714,14263.49,0.714,527131.86,22918.78,Premium Discount
CUST_001371,High Value,5.0,0.653,16380.71,0.653,2980609.49,26377.08,Loyalty Reward
CUST_001372,Medium Value,15.0,0.5,12230.04,0.5,1038314.95,28062.57,Premium Discount
CUST_001373,Medium Value,15.0,0.333,3867.13,0.333,259051.01,13634.26,Standard Discount
CUST_001374,High Value,5.0,0.649,28868.31,0.649,4772140.19,47248.91,Loyalty Reward
CUST_001375,VIP,5.0,0.778,20228.87,0.778,1206092.71,27411.2,Exclusive VIP Offer
CUST_001376,VIP,5.0,1.0,21594.86,1.0,115147.71,23029.54,Exclusive VIP Offer
CUST_001377,Medium Value,16.0,0.435,4640.54,0.435,841291.96,12371.94,Standard Discount
CUST_001378,VIP,6.0,0.462,5957.83,0.462,492832.83,13689.8,Exclusive VIP Offer
CUST_001379,Low Value,14.0,-0.0,0.0,0.0,343606.07,49086.58,Premium Discount
CUST_001380,High Value,5.0,0.0,0.0,0.0,256268.04,128134.02,Loyalty Reward
CUST_001381,VIP,5.0,0.667,8934.12,0.667,296454.11,14116.86,Exclusive VIP Offer
CUST_001382,VIP,5.0,0.286,7763.19,0.286,722201.16,28888.05,Exclusive VIP Offer
CUST_001383,High Value,11.0,0.69,21969.69,0.69,3717599.49,35071.69,Premium Discount
CUST_001384,Low Value,12.0,-0.0,0.0,0.0,109741.32,36580.44,Premium Discount
CUST_001385,VIP,5.0,0.85,16103.47,0.85,982788.47,20056.91,Exclusive VIP Offer
CUST_001386,Medium Value,16.0,0.0,0.0,0.0,153683.86,10977.42,Standard Discount
CUST_001387,VIP,5.0,0.429,5032.2,0.429,210139.13,12361.13,Exclusive VIP Offer
CUST_001388,Low Value,14.0,-0.0,0.0,0.0,105827.58,11758.62,Premium Discount
CUST_001389,Medium Value,14.0,0.708,10150.61,0.708,1230200.73,16186.85,Premium Discount
CUST_001390,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_001391,Low Value,14.0,0.0,0.0,0.0,102739.81,12842.48,Premium Discount
CUST_001392,VIP,5.0,0.857,30310.52,0.857,725649.65,36282.48,Exclusive VIP Offer
CUST_001393,VIP,6.0,0.562,6201.93,0.562,571585.31,12161.39,Exclusive VIP Offer
CUST_001394,Low Value,16.0,0.0,0.0,0.0,277770.31,34721.29,Standard Discount
CUST_001395,VIP,6.0,0.536,6874.78,0.536,1058523.23,13747.05,Exclusive VIP Offer
CUST_001396,VIP,5.0,1.0,3496.33,1.0,18531.88,3706.38,Exclusive VIP Offer
CUST_001397,VIP,9.0,0.444,7522.55,0.444,324612.03,18034.0,Exclusive VIP Offer
CUST_001398,VIP,5.0,0.4,9261.11,0.4,802927.56,25091.49,Exclusive VIP Offer
CUST_001399,VIP,5.0,0.429,9313.33,0.429,454858.21,22742.91,Exclusive VIP Offer
CUST_001400,High Value,12.0,0.607,16855.74,0.607,2233774.37,31461.61,Premium Discount
CUST_001401,Medium Value,13.0,0.5,7396.71,0.5,254012.93,16934.2,Premium Discount
CUST_001402,High Value,12.0,0.75,24131.07,0.75,2268084.3,36001.34,Premium Discount
CUST_001403,Low Value,11.0,0.333,2699.18,0.333,283524.67,9145.96,Premium Discount
CUST_001404,Medium Value,15.0,0.333,3601.05,0.333,188355.78,12557.05,Premium Discount
CUST_001405,Medium Value,15.0,0.333,7144.46,0.333,1375847.23,24568.7,Premium Discount
CUST_001406,Medium Value,12.0,0.7,10035.84,0.7,436096.57,15574.88,Premium Discount
CUST_001407,High Value,12.0,0.6,16452.51,0.6,2390360.94,30645.65,Premium Discount
CUST_001408,Medium Value,14.0,0.375,4284.26,0.375,362731.72,12954.7,Premium Discount
CUST_001409,VIP,5.0,0.615,16697.94,0.615,1635703.09,28696.55,Exclusive VIP Offer
CUST_001410,Medium Value,16.0,0.2,3983.42,0.2,778427.88,22894.94,Standard Discount
CUST_001411,VIP,5.0,0.5,5649.91,0.5,264410.81,12018.67,Exclusive VIP Offer
CUST_001412,VIP,5.0,0.5,18921.49,0.5,159459.72,39864.93,Exclusive VIP Offer
CUST_001413,VIP,5.0,0.778,18655.42,0.778,308230.2,25685.85,Exclusive VIP Offer
CUST_001414,Medium Value,14.0,0.429,2654.12,0.429,195573.39,5926.47,Premium Discount
CUST_001415,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_001416,VIP,5.0,1.0,11339.11,1.0,275071.98,11959.65,Exclusive VIP Offer
CUST_001417,Low Value,13.0,0.0,0.0,0.0,255199.96,63799.99,Premium Discount
CUST_001418,VIP,7.0,0.714,15887.81,0.714,948419.83,24318.46,Exclusive VIP Offer
CUST_001419,High Value,9.0,0.52,14207.19,0.52,1835385.37,29602.99,Loyalty Reward
CUST_001420,High Value,8.0,0.45,13476.63,0.45,2405184.49,33875.84,Loyalty Reward
CUST_001421,Medium Value,14.0,0.684,17121.49,0.684,1421404.56,28428.09,Premium Discount
CUST_001422,VIP,5.0,0.667,23551.38,0.667,894557.65,37273.24,Exclusive VIP Offer
CUST_001423,Medium Value,14.0,0.5,6524.63,0.5,182177.27,15181.44,Premium Discount
CUST_001424,VIP,5.0,0.357,7337.39,0.357,949629.68,22084.41,Exclusive VIP Offer
CUST_001425,High Value,10.0,0.545,15461.42,0.545,2091963.57,30318.31,Loyalty Reward
CUST_001426,Medium Value,13.0,0.692,11382.58,0.692,463177.71,18527.11,Premium Discount
CUST_001427,Medium Value,14.0,0.667,7217.5,0.667,357970.95,12343.83,Premium Discount
CUST_001428,VIP,5.0,0.5,4848.28,0.5,132961.93,10227.84,Exclusive VIP Offer
CUST_001429,Medium Value,15.0,0.6,6874.29,0.6,372414.88,13300.53,Standard Discount
CUST_001430,VIP,9.0,0.5,15720.14,0.5,796666.19,34637.66,Exclusive VIP Offer
CUST_001431,VIP,5.0,0.5,4046.87,0.5,213952.08,8558.08,Exclusive VIP Offer
CUST_001432,High Value,5.0,0.826,29243.58,0.826,2129204.22,38021.5,Loyalty Reward
CUST_001433,Medium Value,14.0,0.357,7257.06,0.357,664087.59,22899.57,Premium Discount
CUST_001434,VIP,5.0,0.562,6330.6,0.562,422918.64,12083.39,Exclusive VIP Offer
CUST_001435,High Value,5.0,0.52,17583.29,0.52,2289230.88,36923.08,Loyalty Reward
CUST_001436,Medium Value,16.0,0.25,4657.53,0.25,351993.03,21999.56,Standard Discount
CUST_001437,Low Value,12.0,-0.0,0.0,0.0,44142.8,14714.27,Premium Discount
CUST_001438,VIP,5.0,1.0,10085.79,1.0,166516.5,11101.1,Exclusive VIP Offer
CUST_001439,High Value,5.0,0.577,17145.02,0.577,2002462.06,31288.47,Loyalty Reward
CUST_001440,Medium Value,15.0,0.5,16328.73,0.5,1057357.46,37762.77,Standard Discount
CUST_001441,Low Value,15.0,-0.0,0.0,0.0,3308.96,3308.96,Standard Discount
CUST_001442,Medium Value,13.0,0.833,14252.96,0.833,352812.67,19600.7,Premium Discount
CUST_001443,Medium Value,13.0,0.667,6367.62,0.667,119154.83,10832.26,Premium Discount
CUST_001444,Medium Value,15.0,0.462,8069.98,0.462,896797.57,19928.83,Premium Discount
CUST_001445,High Value,13.0,0.4,8703.19,0.4,2260890.46,24844.95,Premium Discount
CUST_001446,VIP,5.0,0.6,4413.3,0.6,305523.44,7833.93,Exclusive VIP Offer
CUST_001447,VIP,5.0,1.0,6328.39,1.0,60945.03,6771.67,Exclusive VIP Offer
CUST_001448,Low Value,13.0,-0.0,0.0,0.0,244016.55,12200.83,Premium Discount
CUST_001449,VIP,5.0,0.6,8854.16,0.6,522174.91,15358.09,Exclusive VIP Offer
CUST_001450,Medium Value,13.0,0.545,16447.4,0.545,1739184.96,34783.7,Premium Discount
CUST_001451,High Value,12.0,0.606,18768.69,0.606,3532100.78,34971.29,Premium Discount
CUST_001452,VIP,5.0,1.0,6027.16,1.0,38657.99,6443.0,Exclusive VIP Offer
CUST_001453,Low Value,16.0,0.0,0.0,0.0,65662.91,21887.64,Standard Discount
CUST_001454,VIP,5.0,0.8,17520.98,0.8,347782.23,23185.48,Exclusive VIP Offer
CUST_001455,High Value,13.0,0.412,9507.63,0.412,2211016.03,26011.95,Premium Discount
CUST_001456,VIP,5.0,0.333,20856.87,0.333,968676.92,69191.21,Exclusive VIP Offer
CUST_001457,VIP,5.0,0.625,13387.53,0.625,827948.67,22998.57,Exclusive VIP Offer
CUST_001458,VIP,5.0,0.455,12256.64,0.455,1018910.07,29111.72,Exclusive VIP Offer
CUST_001459,VIP,5.0,0.667,16577.64,0.667,497178.27,26167.28,Exclusive VIP Offer
CUST_001460,High Value,11.0,0.48,20512.16,0.48,3862619.65,47686.66,Premium Discount
CUST_001461,VIP,5.0,0.5,6926.99,0.5,262824.13,14601.34,Exclusive VIP Offer
CUST_001462,Medium Value,14.0,0.4,7548.82,0.4,463250.85,22059.56,Premium Discount
CUST_001463,Low Value,11.0,-0.0,0.0,0.0,141566.02,20223.72,Premium Discount
CUST_001464,Medium Value,14.0,0.412,5676.18,0.412,694694.19,15788.5,Premium Discount
CUST_001465,VIP,5.0,0.8,11307.15,0.8,238335.07,14895.94,Exclusive VIP Offer
CUST_001466,VIP,5.0,0.5,7359.06,0.5,726434.2,15456.05,Exclusive VIP Offer
CUST_001467,VIP,5.0,0.5,9684.59,0.5,246892.26,20574.36,Exclusive VIP Offer
CUST_001468,Medium Value,13.0,0.5,5751.28,0.5,187074.78,13362.48,Premium Discount
CUST_001469,VIP,5.0,0.8,11307.85,0.8,342452.19,14889.23,Exclusive VIP Offer
CUST_001470,Low Value,22.0,0.0,0.0,0.0,56108.06,8015.44,High Value Discount
CUST_001471,VIP,5.0,1.0,3850.71,1.0,29374.41,4196.34,Exclusive VIP Offer
CUST_001472,Low Value,10.0,0.25,1612.16,0.25,136942.83,6847.14,Premium Discount
CUST_001473,High Value,5.0,0.455,14530.2,0.455,2489631.72,34578.22,Loyalty Reward
CUST_001474,VIP,5.0,1.0,9980.81,1.0,115724.92,10520.45,Exclusive VIP Offer
CUST_001475,Medium Value,14.0,0.545,13079.68,0.545,959320.24,27409.15,Premium Discount
CUST_001476,VIP,5.0,0.667,3230.38,0.667,97823.24,5148.59,Exclusive VIP Offer
CUST_001477,High Value,5.0,0.595,13146.52,0.595,2240079.8,23334.16,Loyalty Reward
CUST_001478,Low Value,17.0,0.0,0.0,0.0,419000.91,41900.09,Standard Discount
CUST_001479,Low Value,14.0,0.0,0.0,0.0,85680.73,10710.09,Premium Discount
CUST_001480,VIP,5.0,0.833,19780.15,0.833,888377.16,25382.2,Exclusive VIP Offer
CUST_001481,Medium Value,14.0,0.6,4204.62,0.6,158493.03,7924.65,Premium Discount
CUST_001482,VIP,5.0,0.429,8867.08,0.429,787698.73,21880.52,Exclusive VIP Offer
CUST_001483,VIP,5.0,0.571,12151.42,0.571,225085.69,22508.57,Exclusive VIP Offer
CUST_001484,Low Value,13.0,-0.0,0.0,0.0,156936.07,31387.21,Premium Discount
CUST_001485,Low Value,13.0,-0.0,0.0,0.0,131660.17,21943.36,Premium Discount
CUST_001486,High Value,5.0,0.706,10380.72,0.706,1563145.18,15631.45,Loyalty Reward
CUST_001487,Medium Value,15.0,0.333,6776.66,0.333,545071.32,23698.75,Premium Discount
CUST_001488,Low Value,11.0,0.222,3448.0,0.222,369119.85,17577.14,Premium Discount
CUST_001489,VIP,5.0,0.583,6107.93,0.583,434711.45,11146.45,Exclusive VIP Offer
CUST_001490,VIP,5.0,1.0,1936.23,1.0,21168.42,3024.06,Exclusive VIP Offer
